1 ; 31.12.2001 00:01 ; Перенос ; НеЗадано ; 0 ; 224 ; 162 ; -1 ; -1 ; 328 ; USD ; 0 ; USD ;   ; 
14739 ; 21.08.2016 00:01 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 252 ; 257 ; 19.38 ; BYN ; 1356.86 ; BYN ;   ; 
14740 ; 22.08.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 402 ; -1 ; 523 ; 257 ; 4.77 ; BYN ; 1356.86 ; BYN ;   ; 
14741 ; 22.08.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 402 ; -1 ; 291 ; 589 ; 43.24 ; BYN ; 1356.86 ; BYN ;   ; диф автомат, автомат
14742 ; 22.08.2016 00:03 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 50.33 ; BYN ; 1356.86 ; BYN ;   ; 
14743 ; 23.08.2016 00:01 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 184 ; 729 ; 10.5 ; BYN ; 0 ; USD ;   ; штраф
14744 ; 23.08.2016 00:02 ; Расход ; Наличные ; 0 ; 167 ; -1 ; 302 ; 589 ; 2380 ; USD ; 1356.86 ; BYN ;   ; обустройство скважины, канализация для дома, разводка труб
14745 ; 23.08.2016 00:03 ; Расход ; Наличные ; 0 ; 167 ; -1 ; 302 ; 361 ; 350 ; USD ; 1356.86 ; BYN ;   ; канализация для бани
14746 ; 23.08.2016 00:04 ; Расход ; КартаТерминал ; 0 ; 402 ; -1 ; 523 ; 257 ; 15.5 ; BYN ; 1356.86 ; BYN ;   ; 
14747 ; 23.08.2016 00:05 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 257 ; 5.15 ; BYN ; 1356.86 ; BYN ;   ; морожка
14748 ; 24.08.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 28.26 ; BYN ; 1356.86 ; BYN ;   ; 
14749 ; 27.08.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 52.86 ; BYN ; 1356.86 ; BYN ;   ; 
14750 ; 27.08.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 256 ; 11.42 ; BYN ; 1356.86 ; BYN ;   ; зубные щетки, нить
14751 ; 27.08.2016 00:03 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 256 ; 31.19 ; BYN ; 1356.86 ; BYN ;   ; канц товары
14752 ; 27.08.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 3.8 ; BYN ; 1356.86 ; BYN ;   ; кот корм
14753 ; 27.08.2016 00:05 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 291 ; 589 ; 19 ; BYN ; 1356.86 ; BYN ;   ; кабельканал и 3х фазная розетка
14754 ; 27.08.2016 00:06 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 291 ; 729 ; 7.49 ; BYN ; 0 ; USD ;   ; держатель для телефона в машину
14755 ; 28.08.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 180 ; 197 ; 7 ; BYN ; 1356.86 ; BYN ;   ; лифчик яна
14756 ; 28.08.2016 00:02 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 1.32 ; BYN ; 1356.86 ; BYN ;   ; 
14757 ; 28.08.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 197 ; 70 ; BYN ; 1356.86 ; BYN ;   ; 2 рубашки хлопцам
14758 ; 28.08.2016 00:04 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 197 ; 35 ; BYN ; 1356.86 ; BYN ;   ; 1 рубашка хлопцам
14759 ; 28.08.2016 00:05 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 197 ; 17 ; BYN ; 1356.86 ; BYN ;   ; 1 рубашка хлопцам
14760 ; 28.08.2016 00:06 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 197 ; 14 ; BYN ; 1356.86 ; BYN ;   ; 3 пары тапочек хлопцам и юле
14761 ; 28.08.2016 00:07 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 4.2 ; BYN ; 1356.86 ; BYN ;   ; яйца
14762 ; 28.08.2016 00:08 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 3.5 ; BYN ; 1356.86 ; BYN ;   ; арахис
14763 ; 28.08.2016 00:09 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 3.2 ; BYN ; 1356.86 ; BYN ;   ; сыр
14764 ; 28.08.2016 00:10 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 8 ; BYN ; 1356.86 ; BYN ;   ; дыня
14765 ; 28.08.2016 00:11 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 6 ; BYN ; 1356.86 ; BYN ;   ; арбуз
14766 ; 28.08.2016 00:12 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 256 ; 18.7 ; BYN ; 1356.86 ; BYN ;   ; 6 *кот туал, пару сосисок сушеных
14767 ; 28.08.2016 00:13 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 180 ; 258 ; 34.32 ; BYN ; 1356.86 ; BYN ;   ; 
14768 ; 28.08.2016 00:14 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 258 ; 21.6 ; BYN ; 1356.86 ; BYN ;   ; крестец 3 кг
14769 ; 28.08.2016 00:15 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 258 ; 8.61 ; BYN ; 1356.86 ; BYN ;   ; филе кури
14770 ; 28.08.2016 00:16 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 1.75 ; BYN ; 1356.86 ; BYN ;   ; 
14771 ; 28.08.2016 00:17 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 255 ; 355 ; 1.27 ; BYN ; 1356.86 ; BYN ;   ; вата
14772 ; 29.08.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 272 ; 718 ; 40 ; BYN ; 0 ; USD ; 1066 ; Дт 32,52 л
14773 ; 29.08.2016 00:02 ; Перенос ; НеЗадано ; 0 ; 381 ; 162 ; -1 ; -1 ; 200 ; BYN ; 1356.86 ; BYN ;   ; 
14774 ; 29.08.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 252 ; 257 ; 1.09 ; BYN ; 1356.86 ; BYN ;   ; 
14775 ; 29.08.2016 00:04 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 270 ; 256 ; 2.5 ; BYN ; 1356.86 ; BYN ;   ; глеб
14776 ; 29.08.2016 00:05 ; Перенос ; НеЗадано ; 0 ; 162 ; 163 ; -1 ; -1 ; 50 ; BYN ; 1356.86 ; BYN ;   ; 
14777 ; 29.08.2016 00:06 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 249 ; 257 ; 17.95 ; BYN ; 1356.86 ; BYN ;   ; 
14778 ; 29.08.2016 00:07 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 725 ; 256 ; 8 ; BYN ; 1356.86 ; BYN ;   ; 
14779 ; 30.08.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 402 ; -1 ; 523 ; 257 ; 9.46 ; BYN ; 1356.86 ; BYN ;   ; 
14780 ; 30.08.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 34.82 ; BYN ; 1356.86 ; BYN ;   ; 
14781 ; 31.08.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.43 ; BYN ; 1356.86 ; BYN ;   ; 
14782 ; 31.08.2016 00:02 ; Перенос ; НеЗадано ; 0 ; 162 ; 163 ; -1 ; -1 ; 60 ; BYN ; 1356.86 ; BYN ;   ; 
14783 ; 31.08.2016 00:03 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 2.09 ; BYN ; 1356.86 ; BYN ;   ; мыло 750 мл
14784 ; 31.08.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 8.93 ; BYN ; 1356.86 ; BYN ;   ; косметика
14785 ; 31.08.2016 00:05 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 264 ; 256 ; 2.2 ; BYN ; 1356.86 ; BYN ;   ; 4 жетона
14786 ; 31.08.2016 00:06 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 31.1 ; BYN ; 1356.86 ; BYN ;   ; цветы 3 букета
14787 ; 31.08.2016 00:07 ; Перенос ; НеЗадано ; 0 ; 504 ; 597 ; -1 ; -1 ; 50 ; USD ; 1356.86 ; BYN ;   ; 
14788 ; 31.08.2016 00:08 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 0.93 ; BYN ; 1356.86 ; BYN ;   ; 
14789 ; 31.08.2016 00:09 ; Доход ; НеЗадано ; 0 ; 381 ; -1 ; 339 ; 208 ; 2.81 ; BYN ; 1356.86 ; BYN ;   ; 
14790 ; 31.08.2016 00:10 ; Доход ; НеЗадано ; 0 ; 402 ; -1 ; 401 ; 208 ; 0.32 ; BYN ; 1356.86 ; BYN ;   ; 
14791 ; 31.08.2016 00:11 ; Доход ; НеЗадано ; 0 ; 504 ; -1 ; 401 ; 208 ; 11.06 ; USD ; 1356.86 ; BYN ;   ; 
14792 ; 01.09.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 10.15 ; BYN ; 1356.86 ; BYN ;   ; юля 2 ручки
14793 ; 01.09.2016 00:02 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 2.4 ; BYN ; 1356.86 ; BYN ;   ; юля 1 ручка
14794 ; 01.09.2016 00:03 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 6.17 ; BYN ; 1356.86 ; BYN ;   ; контурн карты *3
14795 ; 01.09.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.52 ; BYN ; 1356.86 ; BYN ;   ; 
14796 ; 01.09.2016 00:05 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 725 ; 256 ; 4 ; BYN ; 1356.86 ; BYN ;   ; 
14797 ; 01.09.2016 00:06 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 523 ; 257 ; 0.77 ; BYN ; 1356.86 ; BYN ;   ; 
14798 ; 02.09.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 15.72 ; BYN ; 1356.86 ; BYN ;   ; 
14799 ; 02.09.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 532 ; 257 ; 4.24 ; BYN ; 1356.86 ; BYN ;   ; 
14800 ; 02.09.2016 00:03 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 725 ; 256 ; 10 ; BYN ; 1356.86 ; BYN ;   ; яна в пиццерию
14801 ; 03.09.2016 00:01 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 10 ; BYN ; 1356.86 ; BYN ;   ; арбуз + дыня
14802 ; 03.09.2016 00:02 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 9.6 ; BYN ; 1356.86 ; BYN ;   ; виноград
14803 ; 03.09.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 3.8 ; BYN ; 1356.86 ; BYN ;   ; гр орехи 200 г
14804 ; 03.09.2016 00:04 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 255 ; 199 ; 3.03 ; BYN ; 1356.86 ; BYN ;   ; 
14805 ; 03.09.2016 00:05 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 43.97 ; BYN ; 1356.86 ; BYN ;   ; 
14806 ; 05.09.2016 00:01 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 725 ; 256 ; 10 ; BYN ; 1356.86 ; BYN ;   ; 
14807 ; 05.09.2016 00:02 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 725 ; 256 ; 5 ; BYN ; 1356.86 ; BYN ;   ; 
14808 ; 05.09.2016 00:03 ; Перенос ; НеЗадано ; 0 ; 162 ; 163 ; -1 ; -1 ; 40 ; BYN ; 1356.86 ; BYN ;   ; 
14809 ; 05.09.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 5.2 ; BYN ; 1356.86 ; BYN ;   ; чехол д очков борису
14810 ; 05.09.2016 00:05 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 4 ; BYN ; 1356.86 ; BYN ;   ; кот корм
14811 ; 05.09.2016 00:06 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.85 ; BYN ; 1356.86 ; BYN ;   ; 
14812 ; 05.09.2016 00:07 ; Доход ; НеЗадано ; 0 ; 380 ; -1 ; 443 ; 204 ; 1910.37 ; BYN ; 1356.86 ; BYN ;   ; 
14813 ; 06.09.2016 00:01 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 255 ; 355 ; 2.23 ; BYN ; 1356.86 ; BYN ;   ; 
14814 ; 06.09.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 9.91 ; BYN ; 1356.86 ; BYN ;   ; 
14815 ; 06.09.2016 00:03 ; Перенос ; НеЗадано ; 0 ; 380 ; 381 ; -1 ; -1 ; 1910.37 ; BYN ; 1356.86 ; BYN ;   ; 
14816 ; 06.09.2016 00:04 ; Перенос ; НеЗадано ; 0 ; 381 ; 162 ; -1 ; -1 ; 200 ; BYN ; 1356.86 ; BYN ;   ; 
14817 ; 06.09.2016 00:05 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 270 ; 256 ; 2.5 ; BYN ; 1356.86 ; BYN ;   ; яна
14818 ; 06.09.2016 00:06 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 1.74 ; BYN ; 1356.86 ; BYN ;   ; 
14819 ; 06.09.2016 00:07 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 276 ; 256 ; 25 ; BYN ; 1356.86 ; BYN ;   ; у хлопцев
14820 ; 07.09.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 249 ; 256 ; 1.5 ; BYN ; 1356.86 ; BYN ;   ; общая тетрадка
14821 ; 07.09.2016 00:02 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 16.8 ; BYN ; 1356.86 ; BYN ;   ; тренажер по химии
14822 ; 07.09.2016 00:03 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 1.5 ; BYN ; 1356.86 ; BYN ;   ; тетрадь по физике
14823 ; 07.09.2016 00:04 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 1.55 ; BYN ; 1356.86 ; BYN ;   ; 
14824 ; 07.09.2016 00:05 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 25.41 ; BYN ; 1356.86 ; BYN ;   ; 
14825 ; 07.09.2016 00:06 ; Перенос ; НеЗадано ; 0 ; 162 ; 163 ; -1 ; -1 ; 60 ; BYN ; 1356.86 ; BYN ;   ; 
14826 ; 07.09.2016 00:07 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 276 ; 529 ; 5.73 ; BYN ; 0 ; USD ;   ; яна за учебники
14827 ; 07.09.2016 00:08 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 276 ; 529 ; 4.06 ; BYN ; 0 ; USD ;   ; глеб за учебники
14828 ; 07.09.2016 00:09 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 276 ; 529 ; 4.06 ; BYN ; 0 ; USD ;   ; борис за учебники
14829 ; 08.09.2016 00:01 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 291 ; 362 ; 1.39 ; BYN ; 1356.86 ; BYN ;   ; 
14830 ; 08.09.2016 00:02 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 12.63 ; BYN ; 0 ; BYN ;   ; белита
14831 ; 08.09.2016 00:03 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.8 ; BYN ; 0 ; BYN ;   ; 
14832 ; 08.09.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 276 ; 529 ; 20 ; BYN ; 0 ; BYN ;   ; у яны в классе
14833 ; 08.09.2016 00:05 ; Расход ; КартаДругое ; 0 ; 381 ; -1 ; 302 ; 256 ; 40 ; BYN ; 0 ; USD ;   ; линия сталина - 4 эл билета на день танкиста
14834 ; 09.09.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.2 ; BYN ; 0 ; BYN ;   ; 
14835 ; 09.09.2016 00:02 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 5.35 ; BYN ; 0 ; BYN ;   ; 
14836 ; 09.09.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 181 ; 256 ; 22.04 ; BYN ; 0 ; BYN ;   ; светодиодные лампочки в ванную 4 шт
14837 ; 10.09.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 302 ; 256 ; 3 ; BYN ; 0 ; BYN ;   ; линия сталина
14838 ; 10.09.2016 00:02 ; Перенос ; НеЗадано ; 0 ; 381 ; 162 ; -1 ; -1 ; 200 ; BYN ; 0 ; BYN ;   ; 
14839 ; 10.09.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 302 ; 256 ; 3 ; BYN ; 0 ; BYN ;   ; 
14840 ; 10.09.2016 00:04 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 302 ; 256 ; 6 ; BYN ; 0 ; BYN ;   ; хлопцы - тир
14841 ; 10.09.2016 00:05 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 22.62 ; BYN ; 0 ; BYN ;   ; 
14842 ; 10.09.2016 00:06 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 302 ; 256 ; 10 ; BYN ; 0 ; BYN ;   ; хлопцы - квадроциклы
14843 ; 11.09.2016 00:01 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 184 ; 729 ; 10.5 ; BYN ; 0 ; USD ;   ; штраф
14844 ; 11.09.2016 00:02 ; Перенос ; НеЗадано ; 0 ; 162 ; 163 ; -1 ; -1 ; 70 ; BYN ; 0 ; BYN ;   ; 
14845 ; 11.09.2016 00:03 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 59.03 ; BYN ; 0 ; USD ;   ; 
14846 ; 12.09.2016 00:01 ; Перенос ; НеЗадано ; 0 ; 162 ; 421 ; -1 ; -1 ; 10 ; BYN ; 0 ; BYN ;   ; 
14847 ; 12.09.2016 00:02 ; Расход ; КартаДругое ; 0 ; 421 ; -1 ; 241 ; 285 ; 9.01 ; BYN ; 0 ; BYN ; 1071 ; 
14848 ; 12.09.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 523 ; 257 ; 0.87 ; BYN ; 0 ; BYN ;   ; 
14849 ; 12.09.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 181 ; 529 ; 30.59 ; BYN ; 0 ; BYN ;   ; книги по химии и раб тетради по физике и информатике
14850 ; 12.09.2016 00:05 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 256 ; 3.68 ; BYN ; 0 ; BYN ;   ; кот корм
14851 ; 12.09.2016 00:06 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.44 ; BYN ; 0 ; BYN ;   ; 
14852 ; 12.09.2016 00:07 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 725 ; 256 ; 10 ; BYN ; 0 ; BYN ;   ; 
14853 ; 12.09.2016 00:08 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 725 ; 256 ; 5 ; BYN ; 0 ; BYN ;   ; 
14854 ; 13.09.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 252 ; 197 ; 22.93 ; BYN ; 0 ; BYN ;   ; майка, трусы *2, носки *2
14855 ; 13.09.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 4.07 ; BYN ; 0 ; BYN ;   ; 
14856 ; 14.09.2016 00:01 ; Перенос ; НеЗадано ; 0 ; 504 ; 598 ; -1 ; -1 ; 50 ; USD ; 0 ; BYN ;   ; 
14857 ; 14.09.2016 00:02 ; Доход ; НеЗадано ; 0 ; 167 ; -1 ; 443 ; 187 ; 250 ; USD ; 0 ; BYN ;   ; 
14858 ; 14.09.2016 00:03 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 255 ; 199 ; 2.22 ; BYN ; 0 ; BYN ;   ; 
14859 ; 14.09.2016 00:04 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 532 ; 257 ; 2.66 ; BYN ; 0 ; BYN ;   ; 
14860 ; 14.09.2016 00:05 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 8.33 ; BYN ; 0 ; BYN ;   ; 
14861 ; 14.09.2016 00:06 ; Перенос ; НеЗадано ; 0 ; 162 ; 163 ; -1 ; -1 ; 59 ; BYN ; 0 ; USD ;   ; 
14862 ; 14.09.2016 00:07 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 276 ; 529 ; 18.2 ; BYN ; 0 ; BYN ;   ; 2 комплекта раб тетр по математике 7 кл
14863 ; 14.09.2016 00:08 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 181 ; 256 ; 18.48 ; BYN ; 0 ; USD ;   ; книжка, яна идет на ДР
14864 ; 15.09.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 523 ; 257 ; 6.76 ; BYN ; 0 ; USD ;   ; 
14865 ; 15.09.2016 00:02 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 17.8 ; BYN ; 0 ; USD ;   ; 
14866 ; 15.09.2016 00:03 ; Перенос ; НеЗадано ; 0 ; 504 ; 167 ; -1 ; -1 ; 3000 ; USD ; 0 ; USD ;   ; 
14867 ; 16.09.2016 00:01 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 252 ; 257 ; 1.6 ; BYN ; 0 ; USD ;   ; 
14868 ; 16.09.2016 00:02 ; Перенос ; НеЗадано ; 0 ; 381 ; 162 ; -1 ; -1 ; 400 ; BYN ; 0 ; USD ;   ; 
14869 ; 16.09.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 594 ; 589 ; 245.45 ; BYN ; 0 ; USD ;   ; перенос счетчика , окончательный расчет
14870 ; 16.09.2016 00:04 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 600 ; 599 ; 2.94 ; BYN ; 0 ; USD ;   ; вывоз мусора, за 2 месца?
14871 ; 16.09.2016 00:05 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 272 ; 718 ; 50 ; BYN ; 0 ; USD ; 1066 ; Дт 40,65л
14872 ; 16.09.2016 00:06 ; Перенос ; НеЗадано ; 0 ; 388 ; 167 ; -1 ; -1 ; 2 ; USD ; 0 ; USD ;   ; 
14873 ; 16.09.2016 00:07 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 725 ; 256 ; 4 ; BYN ; 0 ; USD ;   ; Борис отдал баксами
14874 ; 17.09.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 3.12 ; BYN ; 0 ; USD ;   ; 
14875 ; 17.09.2016 00:02 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 251 ; 257 ; 1 ; BYN ; 0 ; USD ;   ; 
14876 ; 17.09.2016 00:03 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 532 ; 257 ; 4.16 ; BYN ; 0 ; USD ;   ; 
14877 ; 17.09.2016 00:04 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 532 ; 257 ; 1.02 ; BYN ; 0 ; USD ;   ; 
14878 ; 17.09.2016 00:05 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 725 ; 256 ; 20 ; BYN ; 0 ; USD ;   ; яна на ДР ходила
14879 ; 17.09.2016 00:06 ; Расход ; Наличные ; 0 ; 163 ; -1 ; 725 ; 256 ; 3.64 ; BYN ; 0 ; USD ;   ; яна на ДР ходила
14880 ; 18.09.2016 00:01 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 180 ; 258 ; 14.28 ; BYN ; 0 ; USD ;   ; 
14881 ; 18.09.2016 00:02 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 4.2 ; BYN ; 0 ; USD ;   ; яйца 3 дес
14882 ; 18.09.2016 00:03 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 7.27 ; BYN ; 0 ; USD ;   ; сыр
14883 ; 18.09.2016 00:04 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 256 ; 1.49 ; BYN ; 0 ; USD ;   ; бальзам д посуды
14884 ; 18.09.2016 00:05 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 1.5 ; BYN ; 0 ; USD ;   ; роллтон *5
14885 ; 18.09.2016 00:06 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 197 ; 11.25 ; BYN ; 0 ; USD ;   ; тапки мне
14886 ; 18.09.2016 00:07 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 266 ; 278 ; 49.83 ; BYN ; 0 ; USD ;   ; 
14887 ; 18.09.2016 00:08 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 256 ; 5.2 ; BYN ; 0 ; USD ;   ; пакеты, майки и мусорн
14888 ; 18.09.2016 00:09 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 8.2 ; BYN ; 0 ; USD ;   ; дыня и арбуз
14889 ; 18.09.2016 00:10 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 1.75 ; BYN ; 0 ; USD ;   ; печенье
14890 ; 18.09.2016 00:11 ; Расход ; КартаТерминал ; 0 ; 381 ; -1 ; 249 ; 257 ; 44.78 ; BYN ; 0 ; USD ;   ; 
14891 ; 18.09.2016 00:12 ; Расход ; Наличные ; 0 ; 162 ; -1 ; 180 ; 257 ; 1.1 ; BYN ; 0 ; USD ;   ; мука 2 кг
14892 ; 18.09.2016 00:13 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 269 ; 279 ; 3.02 ; BYN ; 0 ; USD ;   ; 
14893 ; 18.09.2016 00:14 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 267 ; 280 ; 20.2 ; BYN ; 0 ; USD ; 1081 ; 170 кВт
14894 ; 18.09.2016 00:15 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 268 ; 281 ; 1.72 ; BYN ; 0 ; USD ; 1082 ; 6 куб м
14895 ; 18.09.2016 00:16 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 584 ; 282 ; 20 ; BYN ; 0 ; USD ;   ; 
14896 ; 18.09.2016 00:17 ; Расход ; ОплатаПоЕрип ; 0 ; 381 ; -1 ; 270 ; 256 ; 4 ; BYN ; 0 ; USD ;   ; мой
